# Author: Rob Graves
# Date: Wed Feb 09 12:45:58 PST 2011
#
# 3D Models:
# 	CVM-S4 (version4.0-IO_patch)
# 	CVM-H11.1.0 (vx_lite)
#
# Data fields are TAB-separated, <-99999> indicates no valid data
#
# Column 1: Station Name
# Column 2: Station ID  No.
# Column 3: Owner
# Column 4: Station Latitude
# Column 5: Station Longitude
# Column 6: CVM-S4 Minimum depth (in meters) to Vs=1000 m/s
# Column 7: CVM-S4 Maximum depth (in meters) to Vs=1000 m/s
# Column 8: CVM-S4 Minimum depth (in meters) to Vs=2500 m/s
# Column 9: CVM-S4 Maximum depth (in meters) to Vs=2500 m/s
# Column 10: CVM-H11.1.0 Minimum depth (in meters) to Vs=1000 m/s
# Column 11: CVM-H11.1.0 Maximum depth (in meters) to Vs=1000 m/s
# Column 12: CVM-H11.1.0 Minimum depth (in meters) to Vs=2500 m/s
# Column 13: CVM-H11.1.0 Maximum depth (in meters) to Vs=2500 m/s
#
Ocotillo Wells - Veh. Rec. Area	5375	USGS	33.156	-116.168	140	140	140	140	60	60	320	320
Palm Desert - Country Club & Por	12952	CDMG	33.758	-116.374	800	800	800	800	640	640	640	640
Perris - San Jacinto & C Street	13928	CDMG	33.787	-117.23	-99999	-99999	-99999	-99999	60	60	200	200
Poway - City Hall Grounds	3449	CDMG	32.954	-117.04	-99999	-99999	-99999	-99999	60	60	220	220
Radec - Sage & Cottonwood School	12092	CDMG	33.482	-116.911	-99999	-99999	-99999	-99999	60	60	220	220
Rancho Mirage - G Ford & B Hope	12953	CDMG	33.787	-116.41	1000	1000	1000	1000	560	560	560	560
Riverside - Hole & La Sierra	13913	CDMG	33.919	-117.488	320	320	320	320	60	60	260	260
Riverside - Hwy 91 & Van Buren	13079	CDMG	33.917	-117.443	320	320	320	320	60	60	240	240
Riverside - Limonite & Downey	13921	CDMG	33.975	-117.486	320	320	320	320	60	60	240	240
Riverside - Van Buren&Trautwein	13916	CDMG	33.895	-117.32	-99999	-99999	-99999	-99999	40	40	180	180
San Jacinto - MWD West Portal	5289	USGS	33.822	-116.968	-99999	-99999	-99999	-99999	80	80	2520	2520
San Jacinto CDF Fire Station 25	12102	CDMG	33.787	-116.959	-99999	-99999	-99999	-99999	80	80	1140	1540
Twentynine Palms - Two Miles&Alp	22954	CDMG	34.149	-116.084	-99999	-99999	-99999	-99999	60	60	300	300
Imperial Valley - Midway Well	5272	USGS	32.708	-115.092	880	880	3020	3020	1300	1300	2900	2900
Seeley School	5273	USGS	32.7948	-115.691	760	760	2600	2600	1140	1140	2440	2440
Anaheim - Brookhurst & Crescent	13066	CDMG	33.84	-117.957	620	620	2840	4360	1000	1000	3700	3700
Anaheim - Hwy 91 & Weir Cyn Rd	13068	CDMG	33.863	-117.742	320	320	2360	2360	820	820	2820	3120
Anaheim - Lakeview & Riverdale	13849	CDMG	33.854	-117.817	320	320	2600	2600	940	940	4440	4440
Brea - Central Ave Caltrans Yard	13873	CDMG	33.933	-117.896	440	440	3260	3260	800	800	4400	4400
City of Commerce - Whittier &	24941	CDMG	34.018	-118.147	520	520	3380	3380	820	820	4720	4720
Corona - Green River & Cyn Crest	13100	CDMG	33.875	-117.636	320	320	540	3540	760	760	2060	2060
Fullerton - CSU Fullerton Grnds	13878	CDMG	33.889	-117.886	520	520	3060	3060	860	860	4560	4560
Fullerton - Hermosa & Harbor	13880	CDMG	33.91	-117.93	560	560	3040	3040	960	960	3660	3660
Fullerton - Valencia&Brookhurst	13879	CDMG	33.866	-117.958	660	660	3260	3260	900	900	3300	3300
La Habra - La Habra&Monte Vista	13881	CDMG	33.932	-117.955	580	580	3200	3200	740	740	3140	3140
Paradise Springs - Camp Office	5032	USGS	34.393	-117.805	-99999	-99999	-99999	-99999	40	40	220	220
San Bernardino - Sycamore FS	5036	USGS	34.193	-117.427	320	320	320	320	40	40	280	280
Sky Valley - Fire Station #56	5435	USGS	33.9168	-116.39	180	180	180	180	60	60	320	320
Sylmar - Fire Station #91	5423	USGS	34.3088	-118.448	100	100	7700	7700	840	840	4840	4840
Monte Nido Fire Station	5080	USGS	34.078	-118.694	-99999	-99999	-99999	-99999	80	80	500	500
"Loma Linda; VA Hospital, North Freefield"	5229	USGS	34.051	-117.25	320	320	1220	1220	80	80	420	420
"Loma Linda; VA Hospital, South Freefield"	5229	USGS	34.048	-117.251	320	320	1280	1280	80	80	340	340
Los Angeles - So Cal Edison	-999	SCE	34.05	-118.25	320	320	2660	2660	960	960	3460	3460
Winchester Hidden Valley Farms	13200	CDMG	33.681	-117.056	-99999	-99999	-99999	-99999	60	60	240	240
Morongo Valley Hall (GEOS #58)	-999	CIT GEOS	35.043	-116.572	-99999	-99999	-99999	-99999	60	60	260	260
Thousand Palms Post Office	-999	USGS	33.82	-116.4	1640	1640	1640	1640	540	540	540	540
Tarzana - Clubhouse	24103	CDMG	34.16	-118.532	320	320	880	1180	820	820	1420	1420
ANAHEIM - KRAEMER & LA PALMA	13883	CDMG	33.853	-117.857	460	460	2740	2740	920	920	4120	4120
Camarillo - Woodcreek & Santa Rosa	24863	CDMG	34.224	-118.994	320	320	320	2820	700	700	4500	4500
CORONA - CALIF. AVE.	13726	CDMG	33.855	-117.539	320	320	320	320	60	60	300	300
CYPRESS PARK - SAN FERNANDO	24813	CDMG	34.096	-118.23	320	320	2160	2160	900	900	900	900
DOWNEY - FLORENCE & I605	14828	CDMG	33.939	-118.098	660	660	4340	4340	1000	1000	3300	5000
GARDEN GROVE - HWY 22& HARBOR	13884	CDMG	33.766	-117.918	540	540	2680	4780	1000	1000	2700	3900
HOLLYWOOD - FRANKLIN &BRONSON	24810	CDMG	34.103	-118.316	320	320	2240	5080	800	800	2600	2600
HOLLYWOOD - SUNSET & FAIRFAX	24809	CDMG	34.097	-118.352	20	20	1220	5220	300	1680	1980	1980
"JPL BLDG #179 W ARR,GND CLEAN"	5410	USGS	34.19897	-118.1737	100	100	320	320	100	100	420	420
LA - 1ST & FIGUEROA	24839	CDMG	34.058	-118.252	320	320	2560	3180	140	140	3180	3180
Los Angeles - 3rd & La Brea LADOT	24851	CDMG	34.07	-118.346	320	320	2320	5120	540	540	2440	2440
LA - BEVERLY BLVD & VIRGIL	24853	CDMG	34.077	-118.286	320	320	2180	2940	180	180	2160	2160
LA - COLORADO & EAGLE ROCK	24814	CDMG	34.14	-118.21	320	320	320	320	140	880	1080	1080
LA - OLIVE & PICO	24838	CDMG	34.037	-118.263	320	320	2820	2820	1440	1440	3340	3340
LA - SUNSET & KENTER	24817	CDMG	34.059	-118.479	320	320	380	5100	880	880	1680	3380
LA - VERMONT & PICO	24816	CDMG	34.049	-118.29	320	320	2260	3400	1540	1540	2040	2040
LA - VETERAN & WILSHIRE	24819	CDMG	34.06	-118.448	320	320	1180	5240	860	860	2260	3460
LA - WASHINGTON & LA BREA	24818	CDMG	34.041	-118.348	520	520	3300	5020	1400	1400	3700	3700
LA PUENTA - AMAR & HACIENDA	23843	CDMG	34.036	-117.95	320	320	2960	2960	460	460	2860	2860
MISSION HILLS - SEPULVEDA	24800	CDMG	34.273	-118.464	360	360	4720	4720	760	760	4560	4560
Desert Shores	13876	CDMG	33.604	-117.905	320	320	2440	2440	860	860	3360	3360
NEWPORT BCH - BALBOA ISLAND	13877	CDMG	33.605	-117.889	320	320	2420	2420	1080	1080	3780	3780
NORTH HOLLYWOOD - LAUREL CYN	24815	CDMG	34.199	-118.396	340	340	1200	1200	880	880	3680	3680
Lake Cachulla	13875	CDMG	33.778	-117.833	320	320	2340	3000	920	920	2720	2720
PICO RIVERA -DURFEE& WHITTIER	24841	CDMG	34.002	-118.077	520	520	3380	3380	920	920	4220	4220
POMONA - ORANGE GROVE	23837	CDMG	34.063	-117.784	320	320	320	320	60	60	300	300
San Diego - UCSD Hospital Grnds	-999	CDMG	32.755	-117.165	-99999	-99999	-99999	-99999	40	40	220	220
UNIVERSAL CITY - HWY 101	24865	CDMG	34.139	-118.364	320	320	900	5260	800	800	2200	2200
VAN NUYS - CIVIC CENTER GRNDS	24867	CDMG	34.184	-118.447	320	320	1180	3200	880	880	3680	3680
WEST HILLS-ROSCOE& FALLBROOKE	24804	CDMG	34.219	-118.627	100	100	2540	2540	1020	1020	4320	4320
WOODLAND HILLS - VICTORY	24803	CDMG	34.185	-118.623	320	320	2840	2840	1020	1020	4320	4320
Bakersfield - Stockdale & Calif	35365	CDMG	35.355	-119.054	-99999	-99999	-99999	-99999	80	80	2680	2680
Buttonwillow - Hwy 58 & Wasco	35219	  CDMG	35.403	-119.449	-99999	-99999	-99999	-99999	80	80	320	320
Camarillo - Arneill & Pickwick	25134	CDMG	34.222	-119.04	540	540	2720	2720	800	800	4500	4500
Coalinga- Fire Station 39	1747	USGS	36.137	-120.363	-99999	-99999	-99999	-99999	60	60	240	240
Frazier Park- Post Office	5420	USGS	34.812	-118.945	-99999	-99999	-99999	-99999	40	40	220	220
Granada Hills-Porter R FS 8	5425	USGS	34.2772	-118.56	320	320	2240	2240	840	840	4440	4440
Lompoc - Hwy 1 & El Jaro Creek	26971	  CDMG	34.519	-120.328	-99999	-99999	-99999	-99999	1920	1920	4720	4720
SAN LUIS OBISPO-LOPEZ LAKE GRND	36153	CDMG	35.208	-120.457	-99999	-99999	-99999	-99999	60	60	360	360
Northridge - Parthenia & Lindle	24805	CDMG	34.229	-118.527	340	340	3560	3560	800	800	4500	4500
Ojai - Ojai Av & Fairway Ln	25854	CDMG	34.448	-119.23	320	320	320	320	900	900	4500	4500
Oxnard - Hwy 101 & Oxnard Blvd	25862	CDMG	34.24	-119.179	520	520	3020	3020	880	880	5180	5180
Oxnard - Rose & Gonzales	25969	CDMG	34.217	-119.153	520	520	2580	2580	880	880	4880	4880
Oxnard - Saviers & Hill	25135	CDMG	34.186	-119.178	500	500	2640	2640	980	980	4780	4780
Oxnard - Victoria & Channel Isl	25130	CDMG	34.175	-119.226	600	600	2620	2620	960	960	4860	4860
Piru - Church St & Camulos	24855	CDMG	34.413	-118.796	1080	1080	5700	5700	900	900	4400	4600
Reseda- FS 100	5424	USGS	34.193	-118.51	320	320	2580	2580	880	880	3280	3280
Santa Barbara - Hwy 101 & State	25423	CDMG	34.439	-119.756	-99999	-99999	-99999	-99999	1520	1520	5020	5020
Santa Barbara - Junipero & Cast	25782	CDMG	34.43	-119.724	-99999	-99999	-99999	-99999	1520	1520	4420	4420
Santa Barbara - San Roque Canyo	25749	CDMG	34.45	-119.734	-99999	-99999	-99999	-99999	1560	1560	4660	4660
Santa Paula - 10th & Main	25132	CDMG	34.354	-119.06	980	980	7080	7080	840	840	4840	4840
Simi Valley- FS 45	5432	USGS	34.2694	-118.783	320	320	320	320	900	900	4500	4500
Simi Valley - Sycamore & Avenid	24126	CDMG	34.289	-118.746	320	320	320	320	900	900	4400	5000
Sylmar-Jensen Filt Pl (K2)	655	USGS	34.31076	-118.49675	100	100	5440	5440	860	860	4560	4560
Tarzana- FS 93	5427	USGS	34.1729	-118.549	320	320	2240	2240	800	800	3200	3200
Templeton - 1-story Hospital	36695	CDMG	35.556	-120.719	-99999	-99999	-99999	-99999	60	60	1720	1720
Van Nuys- FS 39	5422	USGS	34.1851	-118.447	320	320	1180	3220	880	880	3680	3680
Ventura-Oakview PacBell Fac	5403	USGS	34.3968	-119.299	320	320	4240	4240	900	900	4400	4400
Ventura - Telephone & Montgomer	25133	CDMG	34.27	-119.181	680	680	6840	6840	820	820	5220	5220
PARKFIELD - DONNA LEE	-999	  USGS	35.939	-120.425	-99999	-99999	-99999	-99999	80	80	8280	8280
PARKFIELD - EADES	-999	  USGS	35.894	-120.421	-99999	-99999	-99999	-99999	80	80	6960	7460
PARKFIELD - FROELICH	-999	  USGS	35.911	-120.486	-99999	-99999	-99999	-99999	80	80	5340	5840
PARKFIELD - GOLD HILL	-999	  USGS	35.833	-120.346	-99999	-99999	-99999	-99999	80	80	4780	4780
PARKFIELD - HOG CANYON	-999	  USGS	35.815	-120.374	-99999	-99999	1060	1060	80	80	4660	4660
PARKFIELD - JACK CANYON	-999	  USGS	35.713	-120.203	-99999	-99999	-99999	-99999	60	60	4300	4300
PARKFIELD - JOAQUIN CANYON	-999	  USGS	35.94	-120.432	-99999	-99999	-99999	-99999	60	60	8260	8260
PARKFIELD - MIDDLE MOUNTAIN	-999	  USGS	35.958	-120.496	-99999	-99999	-99999	-99999	60	60	340	5640
PARKFIELD - RED HILLS	-999	  USGS	35.624	-120.254	-99999	-99999	-99999	-99999	60	60	4980	4980
PARKFIELD - STOCKDALE MTN	-999	  USGS	35.973	-120.579	-99999	-99999	-99999	-99999	60	60	320	320
PARKFIELD - VINEYARD CANYON	-999	  USGS	35.923	-120.534	-99999	-99999	-99999	-99999	60	60	340	340
PARKFIELD - WORK RANCH	-999	  USGS	35.815	-120.511	-99999	-99999	-99999	-99999	60	60	880	3280
PARKFIELD - TURKEY FLAT #1 (0M)	36529	CDMG	35.878	-120.358	-99999	-99999	-99999	-99999	80	80	6360	6360
PARKFIELD - 1-STORY SCHOOL BLDG	36531	  CDMG	35.898	-120.431	-99999	-99999	-99999	-99999	80	80	7340	7340
SHANDON-1-STORY HIGH SCH. BLDG	36535	  CDMG	35.655	-120.377	-99999	-99999	-99999	-99999	80	80	3780	3780
TEMPLETON - HOSPITAL GROUNDS	36712	CDMG	35.556	-120.72	-99999	-99999	-99999	-99999	60	60	1720	1720
BEAR VALLEY RANCH	61022	   UCB	35.945	-120.542	-99999	-99999	-99999	-99999	40	40	320	320
PARKFIELD - STONE CORRAL 1E	36419	CDMG	35.788	-120.294	-99999	-99999	-99999	-99999	80	80	4060	4060
PARKFIELD - TEMBLOR	36510	CDMG	35.705	-120.169	-99999	-99999	-99999	-99999	40	40	4120	4120
PARKFIELD - UPSAR 01	-999	  USGS	35.821	-120.507	-99999	-99999	-99999	-99999	60	60	3300	3500
PARKFIELD - UPSAR 02	-999	  USGS	35.822	-120.506	-99999	-99999	-99999	-99999	60	60	3300	3500
PARKFIELD - UPSAR 03	-999	  USGS	35.821	-120.505	-99999	-99999	-99999	-99999	60	60	3300	3500
PARKFIELD - UPSAR 05	-999	  USGS	35.824	-120.503	-99999	-99999	-99999	-99999	60	60	3820	3820
PARKFIELD - UPSAR 08	-999	  USGS	35.825	-120.501	-99999	-99999	-99999	-99999	60	60	3820	3820
PARKFIELD - UPSAR 10	-999	  USGS	35.828	-120.5	-99999	-99999	-99999	-99999	60	60	3820	3820
PARKFIELD - UPSAR 12	-999	  USGS	35.827	-120.504	-99999	-99999	-99999	-99999	60	60	3320	3520
COALINGA - PRIEST VALLEY	46174	CDMG	36.191	-120.708	-99999	-99999	-99999	-99999	60	60	280	280
CHIHUAHUA	6621	UNAMUCSD	32.4884	-115.242	680	680	2360	2360	1860	1860	4160	4160
CICESE	-999	RANM	31.8683	-116.6642	-99999	-99999	-99999	-99999	40	40	220	220
CERRO PRIETO GEOTHERMAL	-999	RANM	32.4	-115.24	1980	1980	1980	1980	1460	1460	3160	3160
HEROES OF THE REVOLUTION	-999	RANM	31.615	-115.882	-99999	-99999	-99999	-99999	60	60	240	240
MICHOACAN DE OCAMPO	-999	RANM	32.464	-115.316	1160	1160	1160	1160	1360	1360	3060	3060
RANCHO AGUA CALIENTE	-999	RANM	32.0203	-116.3012	-99999	-99999	-99999	-99999	60	60	240	240
RIITO	-999	RANM	32.1656	-114.9612	700	700	2400	2400	1580	1580	3480	3480
RANCHO SAN LUIS	-999	RANM	32.116	-115.8407	-99999	-99999	-99999	-99999	40	40	240	240
EJIDO SALTILLO	-999	RANM	32.4222	-115.1303	780	780	2700	2700	2080	2080	4680	4680
TAMAULIPAS	-999	RANM	32.5495	-115.2357	840	840	2920	2920	2180	2180	4880	4880
TRES HERMANOS	-999	RANM	31.69	-116.19	-99999	-99999	-99999	-99999	60	60	240	240
VALLE DE LOS TRINIDAD	-999	RANM	31.398	-115.714	-99999	-99999	-99999	-99999	40	40	240	240
Winterhaven - Sheriff Substatio	22	CDMG	32.739	-114.636	40	40	40	40	400	400	400	400
El Centro - Imperial	1711	CDMG	32.78	-115.567	960	960	3340	5240	1460	1460	3260	3260
El Cajon - Marshall	2140	CDMG	32.813	-116.975	-99999	-99999	-99999	-99999	60	60	200	200
Santee - Mission Gorge	2143	CDMG	32.84	-116.974	-99999	-99999	-99999	-99999	60	60	200	200
Anza Borrego S.P. - Tierra Blan	2659	CDMG	32.942	-116.276	20	20	20	20	60	60	300	300
San Diego - Ocean Beach Fire St	3121	CDMG	32.749	-117.242	-99999	-99999	-99999	-99999	60	60	240	240
San Diego - 8th & J St	3145	CDMG	32.71	-117.158	-99999	-99999	-99999	-99999	60	60	240	240
San Diego - I5 & Laurel	3146	CDMG	32.73	-117.169	-99999	-99999	-99999	-99999	60	60	240	240
San Diego - Hwy 15 & Ocean	3147	CDMG	32.702	-117.12	-99999	-99999	-99999	-99999	60	60	240	240
San Diego - 54th & College	3148	CDMG	32.735	-117.08	-99999	-99999	-99999	-99999	60	60	220	220
Pacific Beach - Mission	3150	CDMG	32.795	-117.255	-99999	-99999	-99999	-99999	60	60	240	240
San Diego - Balboa	3151	CDMG	32.822	-117.175	-99999	-99999	-99999	-99999	60	60	240	240
Spring Valley - Jamacha	3152	CDMG	32.71	-117.007	-99999	-99999	-99999	-99999	60	60	220	220
San Diego - 45th & Orange	3154	CDMG	32.754	-117.097	-99999	-99999	-99999	-99999	60	60	220	220
San Diego - Mira Mesa	3156	CDMG	32.915	-117.142	-99999	-99999	-99999	-99999	60	60	220	220
La Jolla - UCSD Hospital Grnds	3234	CDMG	32.877	-117.227	-99999	-99999	-99999	-99999	40	40	220	220
Poway - Community Rd	3260	CDMG	32.954	-117.042	-99999	-99999	-99999	-99999	60	60	220	220
San Diego - UCSD Hospital Grnds	3746	CDMG	32.754	-117.164	-99999	-99999	-99999	-99999	60	60	240	240
Blythe - Fire Station	10021	CDMG	33.61	-114.715	-99999	-99999	-99999	-99999	60	60	240	240
North Shore - Hwy 111	11217	CDMG	33.511	-115.92	360	360	1240	1240	920	920	2120	2620
Bombay Beach - Bertram	11627	CDMG	33.397	-115.776	500	500	1720	1720	940	940	2040	2040
Cathedral City - Ramon	12108	CDMG	33.815	-116.461	860	860	860	860	80	80	300	300
Sage - Fire Station A	12188	CDMG	33.605	-116.938	-99999	-99999	-99999	-99999	40	40	200	200
Hemet - 1-story Library	12266	CDMG	33.748	-116.966	-99999	-99999	-99999	-99999	60	60	320	320
Palomar Mountain - Palomar Obs	12330	CDMG	33.354	-116.863	-99999	-99999	-99999	-99999	40	40	220	220
Indio - Monroe & Carreon	12904	CDMG	33.706	-116.237	1960	1960	1960	1960	960	960	2060	2060
Orange - Chapman & Esplanada	13067	CDMG	33.786	-117.809	320	320	2260	2260	860	860	2760	2760
Santa Ana - Grand	13069	CDMG	33.768	-117.85	320	320	2340	3400	920	920	2820	2820
San Juan Capistrano - I5	13070	CDMG	33.485	-117.669	-99999	-99999	2000	2000	800	800	3300	3300
Murrieta - Clinton Keith	13081	CDMG	33.565	-117.264	-99999	-99999	-99999	-99999	40	40	240	240
Nuevo - 11th & Lakeview	13095	CDMG	33.818	-117.133	-99999	-99999	-99999	-99999	60	60	260	260
Wildomar - Palomar &	13097	CDMG	33.604	-117.279	-99999	-99999	-99999	-99999	60	60	260	260
Encinitas - Village Park	13141	CDMG	33.054	-117.245	-99999	-99999	-99999	-99999	40	40	220	220
San Marcos - Mission	13142	CDMG	33.144	-117.165	-99999	-99999	-99999	-99999	60	60	220	220
Chino Hills - Hwy 71	13162	CDMG	33.99	-117.718	320	320	1420	1420	760	760	1360	1360
Temecula - 6th & Mercedes	13172	CDMG	33.497	-117.151	-99999	-99999	-99999	-99999	60	60	220	220
Irvine - 2-story Caltrans TMC	13208	CDMG	33.678	-117.753	-99999	-99999	1480	1480	840	840	1340	1340
Moreno Valley - 3-story County	13213	CDMG	33.913	-117.196	-99999	-99999	-99999	-99999	60	60	240	240
Oceanside B - Fire Station	13333	CDMG	33.201	-117.331	-99999	-99999	-99999	-99999	40	40	220	220
Corona - 2-story Office Bldg	13698	CDMG	33.856	-117.541	320	320	320	320	60	60	300	300
Capistrano Beach - I5/Via Calif	13795	CDMG	33.466	-117.666	-99999	-99999	2160	2160	940	940	2740	2740
GARDEN GROVE - HWY 22& HARBOR	13884	CDMG	33.767	-117.918	540	540	2680	4780	1000	1000	2700	3900
Garden Grove - Brookhurst	13885	CDMG	33.757	-117.956	660	660	3400	3400	1180	1180	3680	3680
Huntington Beach - Adams	13887	CDMG	33.676	-117.963	440	440	2640	2640	1160	1160	3360	3360
Orange - Shaffer & Taft	13888	CDMG	33.819	-117.85	380	380	2400	2400	820	820	3320	3320
Santa Ana - I5 & 4th St	13889	CDMG	33.748	-117.844	320	320	2320	3320	900	900	2800	2800
Santa Ana - 1st & Franklin	13890	CDMG	33.742	-117.894	440	440	2500	4520	780	780	3480	3480
Santa Ana - Warner	13891	CDMG	33.716	-117.904	460	460	2580	2580	980	980	3480	3480
Santa Ana - Macarthur	13892	CDMG	33.7	-117.88	360	360	2480	2480	980	980	4580	4580
Orange - I5 & Chapman	13893	CDMG	33.785	-117.89	400	400	2420	4040	900	900	3000	3000
Garden Grove - Chapman	13894	CDMG	33.789	-117.922	540	540	2660	4520	1100	1100	3100	3100
Riverside - Hwy 91	13914	CDMG	33.951	-117.388	320	320	320	320	60	60	220	220
Big River - Rio Mesa	20955	CDMG	34.133	-114.372	-99999	-99999	-99999	-99999	60	60	240	240
Pioneertown - Bronco	22078	CDMG	34.155	-116.504	-99999	-99999	-99999	-99999	60	60	300	300
Yucca Valley - Hwys 62	22960	CDMG	34.122	-116.416	-99999	-99999	-99999	-99999	60	60	280	280
Yucaipa - Bryant & Oak Glen	23075	CDMG	34.046	-117.035	320	320	320	320	60	60	360	360
Grand Terrace - Mt Vernon	23084	CDMG	34.033	-117.312	320	320	320	320	60	60	300	300
Redlands - Garden & Mariposa	23164	CDMG	34.026	-117.155	320	320	320	320	60	60	340	340
Redlands - Orange	23169	CDMG	34.074	-117.183	320	320	320	320	80	80	380	380
Redlands - 1-story Warehouse	23495	CDMG	34.066	-117.214	320	320	600	600	80	80	640	640
San Bernardino - 3-story Office	23516	CDMG	34.065	-117.289	320	320	1740	1740	80	80	460	460
San Bernardino - E & Hospitality	23542	CDMG	34.066	-117.293	340	340	1880	1880	80	80	460	460
San Bernardino - I10/215 Int	23631	CDMG	34.064	-117.296	340	340	1940	1940	80	80	460	460
San Bernardino - 3-story Motel	23701	CDMG	34.163	-117.332	320	320	320	320	40	40	400	400
San Bernardino - Mtn Vw & Clstr	23780	CDMG	34.096	-117.287	320	320	1040	1040	80	80	1160	1160
San Bernardino - I10/215 W Geot	23792	CDMG	34.064	-117.294	340	340	1900	1900	80	80	460	460
San Bernardino - Highland	23897	CDMG	34.133	-117.253	320	320	320	320	80	80	360	360
Rialto - I10 & Cedar	23899	CDMG	34.069	-117.398	320	320	320	320	80	80	280	280
"Beaumont, I-10 at 79"	bbs	SCSN	33.921	-116.981	-99999	-99999	-99999	-99999	80	80	2440	2440
Big Chuckawalla Mtns	bc3	SCSN	33.655	-115.454	-99999	-99999	-99999	-99999	40	40	240	240
Black Rock Canyon Campground 2	bla2	SCSN	34.069	-116.39	-99999	-99999	-99999	-99999	60	60	280	280
Blythe	bly	SCSN	33.75	-114.524	-99999	-99999	-99999	-99999	40	40	220	220
Bombay Beach	bom	SCSN	33.365	-115.73	620	620	2100	2100	900	900	2000	2000
Borrego Springs	bor	SCSN	33.268	-116.417	40	40	40	40	40	40	260	260
Cabazon	5073	USGS	33.91761	-116.78329	-99999	-99999	-99999	-99999	60	60	280	280
Cahuilla Valley - Fire Station	5241	USGS	33.51237	-116.80035	-99999	-99999	-99999	-99999	40	40	220	220
Chihuahua Valley - Private Res	5221	USGS	33.38215	-116.68976	-99999	-99999	-99999	-99999	40	40	260	260
Chino	chn	SCSN	33.999	-117.68	320	320	820	820	140	1360	1360	1360
"Colton, Grape St. and W. Mill"	clt	SCSN	34.093	-117.317	320	320	1180	1180	80	80	880	880
"Corona, E. 5th St. and Joy St."	crn	SCSN	33.876	-117.561	320	320	2100	2100	60	60	300	300
"Cactus City, Airway beacon"	ctc	SCSN	33.655	-115.99	100	100	100	100	540	540	540	540
Domenigoni Reservoir	dgr	SCSN	33.65	-117.009	-99999	-99999	-99999	-99999	40	40	200	200
"Anza, Mitchell Rd."	dnr	SCSN	33.567	-116.631	20	20	20	20	60	60	300	300
Dos Picos County Park	dpp	SCSN	32.999	-116.942	-99999	-99999	-99999	-99999	40	40	180	180
"Meloland, E Holton Rd."	dre	SCSN	32.805	-115.447	980	980	3380	5460	1440	1440	3340	3340
El Centro Array #3	5057	USGS	32.8942	-115.3815	1100	1100	3800	3800	1540	1540	3440	3440
El Centro Array #7	5028	USGS	32.829163	-115.50545	1040	1040	3580	5500	1540	1540	3440	3440
El Centro Array #10	412	USGS	32.780602	-115.5681	960	960	3340	5240	1460	1460	3260	3260
El Centro Array #11	5058	USGS	32.75172	-115.59516	960	960	3340	3340	1460	1460	3260	3260
El Monte County Park	eml	SCSN	32.891	-116.846	-99999	-99999	-99999	-99999	40	40	180	180
Forest Home - SOSAF Station	fho	SCSN	34.094	-116.936	-99999	-99999	-99999	-99999	40	40	280	280
"Fontana, Arrow Hwy and Bennett"	fon	SCSN	34.1	-117.439	320	320	440	440	80	80	300	300
San Bernardino - FS No. 01	5326	USGS	34.105213	-117.28264	320	320	580	580	80	80	1180	1180
San Bernardino - Fire Sta. #10	5339	USGS	34.09182	-117.29019	320	320	1320	1320	80	80	1060	1060
Fun Valley	5069	USGS	33.92521	-116.39034	140	140	140	140	60	60	320	320
"Glamis, Black Mountain Rd"	gla	SCSN	33.051	-114.827	-99999	-99999	-99999	-99999	40	40	260	260
"Highland, Baseline"	hln	SCSN	34.121	-117.219	320	320	320	320	80	80	360	360
Holtville Post Office	5055	USGS	32.811409	-115.3786	1040	1040	3560	5220	1560	1560	3460	3460
Indio - Jackson Road	5294	USGS	33.746239	-116.2163	1580	1580	1580	1580	760	760	1460	1460
Julian Eagle Mine	jem	SCSN	33.081	-116.598	-99999	-99999	-99999	-99999	40	40	220	220
Kerckhoff Marine Laboratory	kml	SCSN	33.597	-117.879	-99999	-99999	1860	1860	860	860	3760	3760
"Fountain Valley, I-5"	lls	SCSN	33.684	-117.943	480	480	2720	2720	1080	1080	3480	3480
El Centro - Meadows Union School	464	USGS	32.80005	-115.47463	960	960	3320	5380	1440	1440	3140	3140
Mecca Fire Station	5270	USGS	33.57205	-116.07715	2100	2100	3880	3880	1000	1000	2200	2200
Mirage	mge	SCSN	33.818	-116.369	1580	1580	1580	1580	520	520	520	520
"Mira Loma, I-15 and Riverside"	mls	SCSN	34.005	-117.562	320	320	320	320	60	60	280	280
San Bernardino - Montecito Mem	5479	USGS	34.05034	-117.27737	320	320	1160	1160	80	80	360	360
Mission Creek	msc	SCSN	34.039	-116.648	20	20	1100	1100	60	60	280	280
Mt. San Jacinto Campus	msj	SCSN	33.808	-116.968	-99999	-99999	-99999	-99999	80	80	2220	2220
"Jodan Farms Nursery, Murrieta"	mur	SCSN	33.6	-117.195	-99999	-99999	-99999	-99999	40	40	240	240
Murietta Hot Springs - Skinner	720	USGS	33.58282	-117.07169	-99999	-99999	-99999	-99999	40	40	200	200
North Shore Salton Sea 2	nss2	SCSN	33.556	-115.946	1180	1180	1180	1180	860	860	1860	1860
Oceanside - Fire Station No. 1	5430	USGS	33.1983	-117.3782	-99999	-99999	-99999	-99999	100	100	480	480
Orange (Chapman)	ogc	SCSN	33.788	-117.844	320	320	2340	3220	920	920	2820	2820
Otay Lakes Park	olp	SCSN	32.608	-116.93	-99999	-99999	-99999	-99999	40	40	200	200
